,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
16508,-0.269963978,0.505394187,0.008487994,-0.259856299,-0.412806804,-0.024360969,1.015093357,-0.763817511
16509,0.164561005,-0.527560835,0.458843999,-0.129585876,-0.153189183,0.007991416,0.996365895,-0.768808819
16510,-0.225327129,-1.719432013,-0.00509528,-0.144038698,1.395686014,0.020661941,0.982320298,-0.793765354
16511,-0.247277089,-0.527560835,0.317622499,-0.063682266,-0.117867057,0.022501176,0.996365895,-0.838687119
16512,-0.649482466,0.425936108,0.137431867,-0.095051222,-0.101972101,0.047095799,0.977638432,-0.823713197
16513,-0.122578157,-0.924851228,0.001243164,-0.156222278,0.332490041,0.031711077,1.019775223,-0.823713197
16514,-0.92225151,-0.050812363,-0.291586704,-0.120202645,0.259196631,0.003103558,1.015093357,-0.823713197
16515,-0.918882691,0.664310344,-0.205960043,-0.093991363,-0.798701024,-0.057911857,1.015093357,-0.823713197
16516,-0.460933891,-0.845393149,-0.274042271,-0.237361415,0.093182642,-0.004329322,1.019775223,-0.81872189
16517,-0.592896838,0.187561872,-0.532406939,-0.005396721,-0.852567265,-0.035122271,1.015093357,-0.81872189
16518,-0.890668834,1.220516894,-0.53328631,-0.232905518,-1.117483205,-0.084622707,1.015093357,-0.81872189
16519,-1.255606654,1.299974972,-0.057913864,0.218031201,-1.111301833,-0.065949759,1.015093357,-0.81872189
16520,-1.157121343,0.34647803,-0.538795131,-0.342544691,-0.864930009,-0.078773909,1.010411492,-0.81872189
16521,-0.666063371,0.34647803,-0.259635392,0.012982954,-0.401327113,-0.055317001,1.015093357,-0.81872189
16522,0.696044802,-1.639973935,0.334186088,-0.225030739,-0.376601626,0.023905888,1.019775223,-0.81872189
16523,-0.061097214,-0.050812363,0.132416744,-0.170504832,0.076404632,-0.038898166,1.015093357,-0.813730583
16524,-0.162214415,-0.368644678,-0.00164892,0.004993431,-0.440181451,-0.010494506,1.015093357,-0.813730583
16525,-0.732123801,0.584852265,0.154835597,-0.04821624,-0.815479033,0.02873851,1.010411492,-0.813730583
16526,0.119239865,0.664310344,0.133486017,0.069538982,-1.10776962,0.0092445,1.015093357,-0.813730583
16527,0.613877207,-1.322141621,0.07891045,-0.242836482,0.660102754,0.025242829,1.019775223,-0.81872189
16528,-0.175900241,-0.527560835,-0.024574019,-0.053904782,1.462798052,0.945978573,1.052548283,-0.798756662
16529,-0.012354618,0.505394187,0.350623678,-0.161584191,-0.096673782,0.022711544,1.024457089,-0.798756662
16530,0.300892889,-0.845393149,0.261715071,-0.136414359,0.429625886,0.031916669,1.029138955,-0.813730583
16531,1.842917039,-0.20972852,0.023083571,-0.145383968,-1.088342451,-0.03756087,1.019775223,-0.813730583
16532,-0.599318649,-1.639973935,-0.117057519,-0.001618954,0.471129383,-0.054453213,1.019775223,-0.808739276
16533,-1.01289379,-1.004309306,-0.389777346,-0.282153118,-0.809297661,-0.130644795,1.010411492,-0.803747969
16534,-0.260910277,-1.957806249,-1.38595103,-0.203999318,-1.189010509,-0.033364526,1.005729626,-0.813730583
16535,0.50123233,-0.686476992,0.057567628,-0.203999318,-1.127196789,-0.002873042,1.005729626,-0.828704505
16536,0.107554275,-1.719432013,0.391961864,-0.041478248,0.995662945,0.009703001,1.010411492,-0.833695812
16537,-0.611846444,-1.004309306,-0.125384405,-0.040783095,-0.364238882,-0.026219711,1.010411492,-0.848669733
16538,-1.18938831,-1.242683542,-0.435853295,0.124855632,-1.040657582,0.013204286,1.015093357,-0.823713197
16539,-1.130591895,0.584852265,-0.18864763,-0.114417368,-0.630037875,0.027714328,1.010411492,-0.823713197
16540,-0.720175022,0.743768422,-0.291024755,-0.231703729,-0.09314157,-0.017548246,1.010411492,-0.823713197
16541,0.110975731,-0.607018913,-0.106031153,-0.198326865,-0.260921665,-0.003179414,1.010411492,-0.828704505
16542,0.318947652,-1.878348171,0.640449384,-0.042046297,0.109077598,0.041013588,1.010411492,-0.823713197
16543,-0.577579241,-0.448102756,-0.131833894,-0.01413983,-0.200874052,0.000870069,1.010411492,-0.828704505
16544,-0.866034347,-1.401599699,-0.335676104,0.318590068,-0.238845337,-0.087010724,1.015093357,-0.828704505
16545,-0.163793549,-1.798890092,-0.200101369,-0.169142922,0.789028511,-0.011941536,1.019775223,-0.833695812
16546,0.196038405,-1.083767385,-0.085592104,-0.279767814,0.406666504,0.030362737,1.019775223,-0.828704505
16547,0.074655654,-0.686476992,0.044147761,-0.042672667,-0.207055424,0.055031561,1.019775223,-0.823713197
16548,-0.354921376,-1.242683542,-0.273902462,-0.176974952,1.160793881,-0.014098956,1.024457089,-0.823713197
16549,0.888751763,-1.004309306,0.248363138,-0.222348471,-0.167318033,0.049293616,1.019775223,-0.828704505
16550,0.427118317,-1.639973935,-0.01442711,-0.23931568,-0.493164639,0.053627069,1.024457089,-0.828704505
16551,0.55608091,-1.163225463,0.221633568,-0.094735753,-0.349226978,0.025292055,1.024457089,-0.828704505
16552,0.079024591,-0.050812363,0.225400731,-0.053944022,-0.629154822,0.009458467,1.03382082,-0.828704505
16553,0.649565631,-1.560515856,0.444216774,-0.172737798,1.72418178,0.048522802,1.024457089,-0.833695812
16554,-0.858822969,0.505394187,-0.017615635,-0.050134024,-0.725407613,0.007238555,1.038502686,-0.863643655
16555,-0.383082595,0.584852265,0.247989239,0.065381865,-1.143974799,-0.02933792,1.019775223,-0.868634962
16556,-0.074467214,-1.798890092,-0.341805867,-0.028153268,-1.19784104,-0.018838722,1.015093357,-0.858652348
16557,-0.644745065,-0.20972852,-0.004984847,0.010923632,-0.525837605,0.074326252,1.024457089,-0.848669733
16558,-0.713279471,0.267019951,-0.240759561,-0.101422456,-0.867579168,0.000552074,1.029138955,-0.85366104
16559,-0.116156346,-1.481057778,0.029542831,-0.076608157,3.982148644,0.045915034,1.024457089,-0.85366104
16560,0.136399785,-0.765935071,0.139579927,-0.101292776,-0.119633164,-0.020862418,1.00104776,-0.898582805
16561,0.14703262,-0.686476992,0.113115688,-0.190643922,-0.167318033,-0.044585907,0.987002163,-0.913556727
16562,-0.659325733,-0.368644678,-0.229396924,-0.102305217,-0.742185623,0.043659739,1.005729626,-0.928530648
16563,0.603718113,-0.765935071,0.255662804,-0.295980329,-0.142592545,0.016404178,1.00104776,-0.953487184
16564,0.238043364,-0.845393149,-0.012286561,-0.307293501,-0.530252871,-0.017912901,0.991684029,-0.973452413
16565,0.680200826,-0.686476992,0.303053286,0.07095996,-0.497579905,-0.044150093,0.982320298,-0.94350457
16566,0.98923731,-2.116722406,1.937964902,0.778811481,-0.582353006,0.041119781,0.977638432,-0.938513262
16567,1.141307894,-1.878348171,1.342299235,0.337065451,-0.736887304,0.069114225,0.968274701,-0.933521955
16568,0.262625213,-1.719432013,0.444171681,0.064957976,2.440337872,0.021681039,0.972956566,-0.923539341
16569,0.165719036,-0.845393149,0.009269125,-0.116163432,1.358597783,-0.012814925,0.996365895,-0.923539341
16570,-0.18237469,0.34647803,-0.122613111,-0.323033567,-0.321852331,-0.033713571,0.991684029,-0.923539341
16571,0.490283669,1.299974972,0.201501083,-0.112253553,-0.958533641,-0.05843432,0.987002163,-0.923539341
16572,-0.550418139,0.743768422,0.13728433,0.000716979,-0.976194703,-0.06572393,0.987002163,-0.923539341
16573,-0.379345312,0.505394187,-0.077667278,-0.481650976,-0.982376075,-0.097387282,0.987002163,-0.923539341
16574,0.262151473,0.34647803,0.111095531,0.094863496,-0.655646416,-0.013414924,0.991684029,-0.923539341
16575,-0.388135823,0.425936108,-0.434603495,-0.390611453,-0.592949643,-0.0487232,0.991684029,-0.928530648
16576,-0.589896484,0.982142658,0.096061459,-0.050786918,-0.503761277,-0.023962818,0.991684029,-0.928530648
16577,-0.26822693,1.061600737,-0.445749559,-0.211562589,-0.641517566,-0.054428058,0.991684029,-0.928530648
16578,-0.41277031,1.856181523,-0.216297699,-0.310096376,-0.882591071,-0.066510719,0.987002163,-0.928530648
16579,-0.153581817,0.90268458,-0.221622003,0.03579075,-0.881708018,-0.062057706,0.987002163,-0.928530648
16580,-0.909723715,0.108103794,-0.202563363,0.138628552,-0.318320119,-0.031370704,0.991684029,-0.928530648
16581,-0.126052251,-1.719432013,-0.343257682,-0.003898641,-0.05958555,-0.013858446,0.996365895,-0.928530648
16582,0.617772404,-1.878348171,0.367634429,0.051944147,1.982033295,0.012689263,0.996365895,-0.933521955
16583,0.393009027,-1.083767385,0.253704305,-0.06443017,0.82523369,0.062188796,0.991684029,-0.938513262
16584,-0.190059808,0.34647803,-0.205220965,-0.303691567,-0.402210166,-0.050523167,0.987002163,-0.933521955
16585,0.213777341,0.028645715,0.040871509,-0.292981657,-0.890538549,-0.053785657,0.991684029,-0.933521955
16586,-0.204535201,-1.004309306,-0.169762231,-0.142354411,-0.199990999,-0.036229584,0.991684029,-0.933521955
16587,-1.408045703,-0.765935071,-0.60832143,-0.132670216,-0.450778089,-0.047486998,0.987002163,-0.923539341
16588,-1.145909493,1.856181523,-0.481852502,-0.028153268,-0.73865341,-0.046921944,0.987002163,-0.928530648
16589,-1.129433864,1.856181523,-0.672502869,-0.251957332,-0.708629604,-0.068440256,0.987002163,-0.928530648
16590,-0.388872752,-0.289186599,-0.455562401,-0.004928318,-0.932042047,0.040431258,0.987002163,-0.933521955
16591,0.769263972,-1.719432013,0.97066076,0.282047067,2.191316888,0.056575772,0.982320298,-0.933521955
16592,-0.460670702,0.90268458,-0.404655975,-0.187683705,-0.100205995,0.029924339,0.982320298,-0.928530648
16593,1.117357698,-2.116722406,1.80576993,0.745958678,-0.479035789,0.018067694,0.982320298,-0.923539341
16594,-0.995628594,-0.527560835,-0.354036798,0.067137608,2.628428189,0.888273993,0.977638432,-0.858652348
16595,0.226778876,-0.607018913,0.173728424,-0.071597586,-0.569107209,-0.000761623,0.954229103,-0.873626269
16596,0.416801309,-1.163225463,0.050526074,-0.167237078,-0.475503577,0.001919658,0.912092312,-0.948495877
16597,-0.028882885,-1.163225463,0.354685841,0.095557521,0.600055141,-0.041035152,0.027219696,-0.663991368
16598,-0.337235077,-1.401599699,2.615803474,2.425317808,0.352800263,-0.063224222,0.059992756,-0.67896529
16599,-0.87071911,-1.083767385,-0.356766801,-0.183950362,-0.260921665,-0.037220987,0.059992756,-0.564165225
16600,-1.179281854,-1.163225463,-0.423726156,0.042538611,0.818169265,-0.011157668,0.008492233,-0.559173917
16601,-0.98067946,0.743768422,-0.039787351,0.081156438,-0.109919579,-0.035228247,0.003810367,-0.559173917
16602,-0.744283131,1.141058815,-0.170736244,-0.051290906,0.026953657,-0.065081019,-0.005553364,-0.559173917
16603,-0.502149283,0.505394187,-0.05826756,-0.010110871,0.109960651,-0.067110407,-0.005553364,-0.559173917
16604,-0.275543584,0.187561872,0.283540673,0.082564615,0.044614719,-0.04501152,-0.000871498,-0.574147839
16605,0.2176199,-1.639973935,0.659374725,-0.043384028,-0.300659056,-0.021460665,-0.000871498,-0.549191303
16606,-0.002406075,-1.798890092,0.200246431,0.073832549,4.114606614,-0.024033532,-0.005553364,-0.549191303
16607,-0.641060419,-1.560515856,-0.1261808,-0.103160167,1.413347077,-0.037818861,-0.019598961,-0.529226074
16608,-0.462197198,-1.560515856,0.068854592,-0.019914923,0.821701477,0.070816299,0.008492233,-0.534217382
16609,-0.073888198,-1.560515856,0.301566151,0.083054726,0.564733015,-0.007917792,0.050629024,-0.44936516
16610,-0.55778743,-1.083767385,0.426825208,0.189857502,0.91265595,0.026909928,-0.033644558,-0.359521631
16611,0.318105447,-1.242683542,0.622975843,0.204842748,0.326308669,-0.025608784,-0.014917096,-0.514252153
16612,-0.331971298,-1.560515856,0.318945492,0.338735404,0.718384261,-0.073865987,-0.052372021,-0.768808819
16613,-0.036199538,-1.242683542,0.53900649,0.522359742,0.401368185,-0.068251483,-0.038326424,-0.78378274
16614,-0.205693232,-1.004309306,0.458709012,0.375787019,-0.112568738,-0.096013107,-0.024280827,-0.773800126
16615,-0.094680126,-0.448102756,0.799266208,0.372876932,-0.697149913,-0.075380378,-0.108554409,-0.673973982
16616,-0.822818719,-0.130270442,-0.074473147,0.565921224,0.049029985,-0.081547074,-0.117918141,-0.639034832
16617,-0.59810798,-0.448102756,0.216302942,0.370809275,-0.703331285,-0.078585668,-0.113236275,-0.644026139
16618,-0.613951956,-0.607018913,0.054110099,0.385664083,-0.28211494,-0.083101013,-0.108554409,-0.644026139
16619,-0.448458734,-1.004309306,0.148655971,0.190949029,-0.568224156,-0.094335175,-0.103872544,-0.649017447
16620,-0.050990758,-0.845393149,0.855358647,0.881355109,-0.402210166,-0.089485161,-0.099190678,-0.683956597
16621,-0.623374121,0.108103794,0.697402798,1.040205652,0.303349288,-0.103631145,-0.089826947,-0.688947904
16622,-0.554471249,-0.607018913,0.038423638,-0.11372541,-0.739536464,0.007099105,-0.122600007,-0.639034832
16623,-0.602213728,-0.050812363,0.284107918,0.337756172,0.198265965,-0.070310402,-0.127281872,-0.629052218
16624,-0.658062426,-0.130270442,-0.02324775,0.500704551,-0.437532292,-0.127656502,-0.131963738,-0.634043525
16625,-0.692434905,0.425936108,-0.142737345,0.018122008,-0.025146478,-0.087438294,-0.122600007,-0.634043525
16626,-1.168912209,0.028645715,-0.177338628,0.712115712,-0.511708755,-0.096982488,-0.122600007,-0.659000061
16627,-0.120788472,-1.083767385,-0.034271242,-0.007786108,0.083469057,-0.056909125,-0.141327469,-0.634043525
16628,0.318947652,-1.163225463,0.030035617,-0.114562387,0.606236513,-0.026315182,-0.141327469,-0.629052218
16629,-0.249961616,-1.322141621,-0.043958397,-0.137060943,0.313062872,-0.036764956,-0.146009335,-0.624060911
16630,-0.341130274,-1.401599699,-0.202790646,-0.072914081,0.343086679,-0.031020275,-0.146009335,-0.629052218
16631,-0.20764083,-1.083767385,-0.321286886,-0.139320311,-0.129346748,-0.059741542,-0.146009335,-0.634043525
16632,-0.148791778,-1.004309306,0.236960634,-0.002648879,-0.733355092,-0.076995797,-0.141327469,-0.663991368
16633,-0.181427209,-0.924851228,0.123117574,-0.002208769,0.203564283,-0.077833218,-0.146009335,-0.634043525
16634,-0.537627156,-0.448102756,-0.136892586,-0.224788999,0.079053792,-0.056131501,-0.150691201,-0.634043525
16635,0.560713036,-1.083767385,0.443115017,-0.130544639,-0.569107209,-0.057688025,-0.155373066,-0.634043525
16636,-0.712437267,-1.004309306,0.291607707,-0.002244916,-0.088726304,-0.095693432,-0.150691201,-0.624060911
16637,-0.149318156,-0.686476992,0.241863435,-0.042124598,-0.379250785,-0.032918803,-0.141327469,-0.614078296
16638,-0.347130982,-0.686476992,0.439877993,0.542670063,-0.102855154,-0.053279244,-0.014917096,-0.763817511
16639,-0.362606493,0.584852265,0.436951458,-0.083621485,-0.508176542,-0.021019682,-0.160054932,-0.539208689
16640,-1.003261074,-0.448102756,-0.539902298,-0.136939384,-0.040158381,-0.014146852,-0.160054932,-0.544199996
16641,-1.14096154,-1.004309306,-0.779361803,-0.269027133,0.232705037,-0.045079813,-0.160054932,-0.544199996
16642,-1.667655298,-0.765935071,-1.214092746,0.061846678,0.329840882,-0.022875882,-0.155373066,-0.549191303
16643,-1.495371802,-0.686476992,-1.224896382,-0.600158235,1.897260194,1.022822846,-0.146009335,-0.539208689
16644,1.286325014,-0.050812363,0.603121615,-0.126393005,0.038433347,-0.047947751,-0.164736798,-0.524234767
16645,-1.274608897,0.028645715,-0.665782018,-0.163763358,-0.071948294,-0.021490648,-0.160054932,-0.539208689
16646,-0.697540771,0.267019951,-0.62657273,-0.121785581,-0.774858589,-0.0672419,-0.164736798,-0.539208689
16647,0.194985649,-0.130270442,0.407301136,-0.037056866,-0.580586899,-0.06164913,-0.169418663,-0.539208689
16648,-0.714700692,-1.083767385,-0.243509121,0.002709508,0.018123125,-0.011519072,-0.169418663,-0.539208689
16649,-0.905354778,-0.607018913,-0.253997069,-0.114924463,0.385473229,-0.034693566,-0.174100529,-0.534217382
16650,0.676568818,-0.448102756,0.310704817,-0.284233257,-0.6371023,-0.037921889,-0.169418663,-0.529226074
16651,-0.940464186,0.823226501,-0.734801211,-0.017291325,-0.240611443,-0.110321843,-0.160054932,-0.544199996
16652,-1.298611731,0.187561872,-0.78272749,-0.071118172,-0.05958555,-0.130979604,-0.164736798,-0.544199996
16653,-0.890668834,1.379433051,-0.513761862,-0.169826806,-0.22559954,-0.067614844,-0.164736798,-0.544199996
16654,-0.657904513,1.856181523,-0.65019691,-0.018019767,-0.16643498,-0.093786245,-0.169418663,-0.539208689
16655,-0.563103847,1.379433051,-0.493982499,-0.135929879,-0.281231887,-0.093405042,-0.169418663,-0.544199996
16656,-1.149173036,0.34647803,-0.735396938,-0.231463343,-0.307723481,-0.070714794,-0.169418663,-0.544199996
16657,-0.072098513,-0.924851228,-0.266287049,-0.133660898,-0.034860063,-0.061533665,-0.169418663,-0.544199996
16658,-0.844873954,-1.083767385,-0.272273288,0.074939309,0.845543912,-0.098708024,-0.174100529,-0.544199996
16659,-0.87071911,0.267019951,-0.417766758,-0.13778114,0.78019798,-0.063103788,-0.155373066,-0.549191303
16660,0.421749262,-0.368644678,0.604621261,-0.141445387,0.056977463,-0.012131098,-0.150691201,-0.564165225
16661,-0.326707519,0.664310344,-0.307194604,-0.182170153,-0.593832696,-0.045649206,-0.160054932,-0.55418261
16662,-0.834820136,-0.20972852,0.231363994,0.341523086,0.326308669,-0.050158808,-0.164736798,-0.559173917
16663,-0.41445472,1.220516894,-0.126224999,-0.329546155,-0.34392866,-0.067394511,-0.160054932,-0.549191303
16664,0.397062137,-0.686476992,0.047559232,-0.147728582,-0.621207344,0.01330988,-0.174100529,-0.559173917
16665,0.387639972,-1.163225463,0.099307927,-0.146796386,0.404900398,-0.022463923,-0.164736798,-0.564165225
16666,0.82011208,-1.560515856,0.413587205,-0.082055826,-0.244143655,-0.017689588,-0.169418663,-0.569156532
16667,-0.328602479,-0.20972852,0.027393432,-0.169964599,-0.448128929,-0.01053023,-0.174100529,-0.55418261
16668,-0.566735855,-1.083767385,-0.23166889,-0.126115947,0.448170002,-0.080988294,-0.178782395,-0.559173917
16669,0.206987066,1.379433051,1.474436712,0.445278404,4.509331365,48.08401678,-0.146009335,-0.564165225
16670,0.608508152,-1.878348171,0.26591217,0.025934551,0.509983721,-0.02964592,-0.183464261,-0.474321696
16671,-0.833714742,-1.004309306,-0.084133608,0.034243717,0.184137115,-0.100460251,-0.178782395,-0.55418261
16672,-1.165596028,-1.004309306,-0.122872204,-0.335883855,-0.780156908,1.335173753,-0.136645604,-0.559173917
16673,-0.056412451,-1.163225463,-0.010953827,0.36360502,-0.167318033,-0.107354193,-0.206873589,-0.619069603
16674,1.103777148,-1.242683542,1.025374154,0.018466382,0.364279954,-0.021283175,-0.202191723,-0.544199996
16675,-0.176584533,-0.924851228,0.323162671,0.1695792,0.435807258,-0.097406313,-0.230282918,-0.564165225
16676,-0.408927751,0.425936108,0.11743903,0.087995968,-0.238845337,-0.090475364,-0.230282918,-0.55418261
16677,-1.002945247,0.982142658,-0.068960911,0.811537632,-0.42870176,-0.117141867,-0.234964783,-0.544199996
16678,-1.09637733,-1.004309306,-0.444375758,0.085763155,-0.397794901,-0.143997987,-0.234964783,-0.529226074
16679,0.514970794,-1.719432013,0.480662103,0.22790326,1.269409416,-0.065362555,-0.225601052,-0.534217382
16680,0.424749616,-1.639973935,0.583092102,-0.011770096,1.134302287,-0.025541816,-0.234964783,-0.509260846
16681,0.28036415,-1.083767385,0.588577498,-0.006718779,0.793443777,-0.030845902,-0.234964783,-0.494286924
16682,-0.520204046,0.823226501,-0.082868067,-0.097493193,-0.494047692,-0.032620889,-0.239646649,-0.499278231
16683,-0.18237469,-0.845393149,-0.05624022,-0.188708357,-0.315670959,-0.109367865,-0.244328515,-0.499278231
16684,-0.376713422,-0.289186599,-0.007036803,-0.037820882,0.268027162,-0.04829302,-0.244328515,-0.509260846
16685,-0.220958192,-0.527560835,0.08356557,-0.022519078,-0.073714401,-0.077758688,-0.239646649,-0.514252153
16686,-0.679801835,-1.004309306,-0.207869979,-0.117110682,-0.433117026,-0.030874388,-0.239646649,-0.51924346
16687,-0.895090409,-0.130270442,-0.170082363,0.027771541,-0.016315947,-0.073571408,-0.239646649,-0.509260846
16688,-0.846505726,-0.924851228,-0.181462926,-0.107126045,-0.117867057,-0.047354363,-0.244328515,-0.514252153
16689,-0.155950518,-0.686476992,-0.144950243,-0.342143514,0.020772285,-0.067316259,-0.244328515,-0.509260846
16690,-0.617583963,0.187561872,-0.329044326,-0.053274133,-0.532018977,-0.049563311,-0.239646649,-0.51924346
16691,-0.600371405,-1.004309306,-0.216062556,-0.14379525,0.310413713,-0.051580542,-0.234964783,-0.51924346
16692,-0.467724166,-1.322141621,-0.26882798,0.009946709,0.36604606,-0.049596536,-0.239646649,-0.51924346
16693,-0.297125079,-1.401599699,-0.152611814,0.058698976,0.365163007,-0.056053198,-0.244328515,-0.51924346
16694,-0.478567552,-0.765935071,-0.019244423,0.234974033,-0.00042099,-0.045282047,-0.239646649,-0.539208689
16695,-0.609477743,-0.20972852,0.02562254,0.029489213,0.32365951,-0.05700993,-0.234964783,-0.524234767
16696,-0.969309697,-0.845393149,-0.414794784,-0.058900416,0.08435211,-0.00793805,-0.244328515,-0.524234767
16697,-0.639902388,-0.527560835,-0.454079541,-0.160037806,-0.580586899,-0.038898166,-0.239646649,-0.524234767
16698,-0.929831352,-0.765935071,0.184210901,0.760865996,-0.6371023,-0.043670673,-0.24901038,-0.544199996
16699,-0.773970847,-1.163225463,-0.14957855,0.212911247,0.415497036,0.020730878,-0.24901038,-0.51924346
16700,-0.430088144,-0.924851228,-0.283317352,-0.043599205,0.520580359,0.032068894,-0.24901038,-0.51924346
16701,-0.622795105,-1.004309306,-0.164139207,-0.1041295,0.063158835,-0.075599292,-0.24901038,-0.514252153
16702,-1.262291654,0.664310344,0.030824546,0.329091865,-0.928509834,0.083401097,-0.295829037,-0.504269539
16703,0.3926932,-1.242683542,0.320136075,0.023675041,-0.148773917,0.022842691,-0.267737843,-0.51924346
16704,-0.268648033,-1.163225463,0.453950049,0.162629512,1.272058576,-0.029294417,-0.263055977,-0.494286924
16705,0.258151001,-1.401599699,-0.003737362,-0.282153118,-0.680371904,-0.036124514,-0.267737843,-0.474321696
16706,0.355530918,-1.004309306,0.927317282,0.455062041,-0.315670959,-0.013925532,-0.24901038,-0.364512938
16707,-0.010354382,-1.004309306,0.599572006,0.196467598,-0.837555361,0.039582579,-0.21623732,-0.429399931
16708,0.089288961,-1.004309306,0.40815174,0.077702141,0.758121652,-0.023822589,-0.211555455,-0.499278231
16709,-0.552892116,-0.368644678,-0.174268327,-0.181211493,0.109077598,0.026470493,-0.272419709,-0.454356467
16710,-0.491200622,0.028645715,-0.059768989,0.050235935,-0.441064504,0.062414111,-0.277101574,-0.44936516
16711,-0.159214061,-1.481057778,0.271561905,-0.153552521,2.856255898,-0.034032435,-0.28178344,-0.464339081
16712,-0.468934836,-0.924851228,0.041019975,-0.268333239,0.217693134,0.031554516,-0.286465306,-0.454356467
16713,-0.497780346,-0.20972852,-0.05879878,-0.00591986,-0.11875011,-0.057528086,-0.052372021,-0.559173917
16714,0.237464348,-0.924851228,0.152159977,-0.167989888,-0.427818707,0.013571315,-0.057053887,-0.55418261
16715,-0.054464852,-0.765935071,-0.08642671,-0.115804086,0.360747741,-0.0223041,-0.061735752,-0.55418261
16716,-0.310231889,-1.083767385,-0.153371502,-0.200127478,-0.00307015,-0.044433836,-0.061735752,-0.549191303
16717,-0.293808898,-0.765935071,-0.122176293,-0.198186226,-0.340396447,-0.019800249,-0.061735752,-0.544199996
16718,-0.548575817,-0.924851228,-0.174765476,-0.060938125,0.778431874,-0.044664406,-0.066417618,-0.544199996
16719,-0.339866967,-0.765935071,-0.07716078,-0.060451522,-0.074597454,-0.002873042,-0.071099484,-0.539208689
16720,-0.698488251,-1.798890092,-0.373008305,-0.038941369,1.28177216,-0.083225845,-0.080463215,-0.534217382
16721,0.140452895,-1.004309306,0.317468284,-0.100705135,-0.196458786,-0.025656127,-0.066417618,-0.559173917
16722,-0.574210422,-1.083767385,-0.094490672,-0.10731902,-0.065766922,-0.03653259,-0.071099484,-0.55418261
16723,-0.277333269,-0.845393149,0.078248809,-0.067042299,-0.290062418,-0.041752779,-0.071099484,-0.549191303
16724,0.018754318,-0.845393149,0.125757976,-0.115872295,-0.138177279,-0.012164652,-0.07578135,-0.544199996
16725,0.340687061,-0.924851228,0.280982804,-0.214343203,0.383707123,-0.00302716,-0.080463215,-0.544199996
16726,-0.195113036,-1.481057778,0.202478831,0.079031582,0.360747741,-0.03248871,-0.038326424,-0.564165225
16727,-0.107365835,-1.719432013,0.156212436,-0.187404047,2.703487706,-0.034296508,-0.052372021,-0.594113068
16728,0.726469446,-1.322141621,0.690853233,-0.111619366,0.006643435,0.022260028,-0.061735752,-0.569156532
16729,0.644301851,-1.322141621,0.5403366,0.194013204,0.162060786,-0.043751573,-0.071099484,-0.494286924
16730,-0.42661405,0.028645715,0.330305169,0.419454859,-0.666243053,-0.050933832,-0.202191723,-0.179834573
16731,-0.371923383,-0.924851228,0.062441159,0.039926579,0.02783671,-0.038250375,-0.131963738,-0.459347774
16732,0.166771792,-1.083767385,0.447219468,-0.035843329,1.513132081,-0.001937324,-0.103872544,-0.539208689
16733,-0.923935919,-1.639973935,-0.460908558,0.318100294,-0.432233973,0.633444768,-0.07578135,-0.534217382
16734,-0.257436183,0.584852265,-0.269757397,-0.036305072,0.197382912,-0.085361684,0.958910969,-1.412687444
16735,0.128398841,0.982142658,-0.198051536,-0.079872695,-0.335981181,-0.076447348,0.958910969,-1.412687444
16736,1.102934943,1.538349208,-0.52105118,-0.513881867,-0.958533641,-0.066728891,0.963592835,-1.372756986
16737,-0.768180689,-0.448102756,-0.271796472,-0.104568044,-0.043690594,0.051169788,0.968274701,-1.417678751
16738,-0.098943788,1.220516894,-0.43552385,-0.155439321,0.313945925,0.063094455,0.972956566,-1.422670058
16739,0.389061192,-0.368644678,0.010744866,-0.019227073,0.727214792,-0.020854849,0.972956566,-1.427661365
16740,0.473808039,-0.765935071,-0.18152552,-0.167617377,-0.411923751,-0.030321024,0.968274701,-1.427661365
16741,0.558554886,-1.798890092,0.147692576,-0.009643158,0.246833887,-0.025648375,0.968274701,-1.432652672
16742,0.074655654,1.379433051,-0.381687129,-0.160846913,0.343086679,0.061522118,0.968274701,-1.437643979
16743,0.353214855,1.697265365,-0.157849772,-0.226133786,-0.235313124,0.094532206,0.972956566,-1.437643979
16744,0.470176032,1.617807287,-0.050133196,-0.10921705,0.461415799,0.14775425,0.972956566,-1.437643979
16745,0.688570235,-1.004309306,-0.074237,-0.024010672,2.604585755,0.046541052,0.968274701,-1.437643979
16746,-0.193270713,0.664310344,-0.60235822,-0.090811056,-0.460491673,0.037834972,0.968274701,-1.442635287
16747,0.111923212,0.505394187,-0.258332832,-0.35181194,0.133803086,0.071108988,0.963592835,-1.442635287
16748,-0.289124134,0.664310344,-0.445354272,-0.089448177,0.892345728,0.039413904,0.968274701,-1.442635287
16749,-0.11152422,1.299974972,-0.197670746,-0.118452591,0.918837322,0.060856907,0.968274701,-1.447626594
16750,-0.730439392,1.220516894,-0.693062074,-0.117870641,-0.959416694,0.037409597,0.972956566,-1.442635287
16751,-0.116156346,1.299974972,-0.325094696,-0.176876534,0.009292594,0.05977986,0.972956566,-1.442635287
16752,-0.016144539,1.061600737,-0.450152728,-0.068866393,-0.629154822,0.04252539,0.968274701,-1.442635287
16753,0.349214383,1.220516894,0.009734141,0.07886296,0.057860516,0.089224138,0.968274701,-1.447626594
16754,-0.195113036,0.664310344,-0.425376941,-0.098050234,-0.53290203,0.035498032,0.972956566,-1.447626594
